Gene_acc,Gene_id,iBAQ SPORO_1,iBAQ SPORO_2,iBAQ SPORO_3,iBAQ WALL_1,iBAQ WALL_2,iBAQ WALL_3,Desc
1362,cgd4_90,0.0,1766600.0,75479.0,27994.0,0.0,578330.0,Ribosomal RNA-processing protein 7 with RNA recognition motif domain
841,cgd4_910,4193900.0,43773000.0,2976900.0,4628800.0,6803700.0,5604300.0,Histidine phosphatase superfamily clade-2
179,cgd4_920,0.0,1375600.0,17331.0,0.0,0.0,0.0,Histidine phosphatase superfamily clade-2
1289,cgd4_940,0.0,25875000.0,2015700.0,827300.0,0.0,3898100.0,Uncharacterized protein
201,cgd4_960,1040900.0,31704000.0,3180800.0,2239700.0,0.0,1120800.0,Phosphomannomutase
901,cgd4_990,310990.0,14356000.0,534740.0,199050.0,4300100.0,6182600.0,Serine/threonine protein kinase
1455,cgd5_100,0.0,1123200.0,0.0,0.0,0.0,27302.0,RRPp/PMC2 like exosome 3-5 exoribonuclease subunit/RNAseD domain and an HRDc domain containing protein
1616,cgd5_1020,406680.0,32080000.0,0.0,920300.0,0.0,2793100.0,Magnesium transporter NIPA
1366,cgd5_1030,0.0,6783500.0,41898.0,0.0,0.0,1581800.0,Uncharacterized protein
959,cgd5_1040,0.0,1693500.0,232230.0,795110.0,0.0,0.0,Arf GTPase activating protein
1454,cgd5_1050,0.0,8440900.0,0.0,0.0,0.0,63740.0,unspecified product
384,cgd5_1060,0.0,6335300.0,0.0,0.0,0.0,0.0,Uncharacterized protein
1453,cgd5_1080,0.0,1824100.0,0.0,0.0,0.0,162850.0,Phospholipid/glycerol acyltransferase
1633,cgd5_10,194590.0,79503000.0,2588600.0,2826700.0,677590.0,14947000.0,Uncharacterized Secreted Protein
1452,cgd5_110,0.0,608030.0,0.0,0.0,0.0,140560.0,Pre-mRNA splicing factor component Cdc5p/Cef1with SANT/Myb domain
1451,cgd5_1120,0.0,2748800.0,0.0,0.0,0.0,1666400.0,DNMAP1/SANT/Myb-like domain containing protein
50,cgd5_1140,450500.0,33493000.0,1483500.0,276840.0,53998.0,1327300.0,Cinnamyl-alcohol dehydrogenase-like nucleoside diphosphate sugar epimerase
181,cgd5_1150,0.0,11727000.0,163190.0,0.0,0.0,0.0,Transcription factor IIS domain containing protein
52,cgd5_1210,0.0,2316900.0,0.0,1863500.0,11985000.0,161780.0,Uncharacterized protein
1605,cgd5_1240,9156800.0,1486300.0,0.0,15178000.0,0.0,1037500.0,40S ribosome biogenesis protein Tsr1 and BMS1
1450,cgd5_1250,0.0,431640.0,0.0,0.0,0.0,60049.0,Dymeclin
677,cgd5_1270,2760600.0,113310000.0,4882500.0,6690600.0,19291000.0,36080000.0,Translocation protein Sec62
1493,cgd5_130,0.0,242920.0,0.0,0.0,0.0,106410.0,Ferlin like type II membrane associated protein with 5 C2 domains
131,cgd5_1310,358650.0,21958000.0,821780.0,37213.0,335090.0,3280200.0,CS domain containing protein
108,cgd5_1330,577210.0,75834000.0,4325300.0,9721100.0,24656000.0,70858000.0,RRM domain containing protein
733,cgd5_1363,11626000.0,397170000.0,21989000.0,66523000.0,75846000.0,67409000.0,Synaptobrevin
532,cgd5_1370,7091700.0,332230000.0,16181000.0,40798000.0,184800000.0,52912000.0,Uncharacterized protein
1516,cgd5_1410,0.0,147570.0,0.0,0.0,0.0,499990.0,Transcription factor 25
878,cgd5_1440,2065400.0,35720000.0,285440.0,874390.0,418010.0,6296800.0,Uncharacterized Secreted Protein (CpLSP gene family)
149,cgd5_1450,744710.0,9926500.0,1020000.0,606890.0,0.0,1280800.0,Uncharacterized protein
1634,cgd5_1470,1122700.0,266380000.0,29672000.0,26562000.0,20104000.0,13339000.0,Nucleoside diphosphate kinase
764,cgd5_1480,833870.0,12917000.0,261880.0,346440.0,0.0,4720600.0,Uncharacterized Secreted Protein
1642,cgd5_1490,535130.0,9446300.0,18834.0,59188.0,1464600.0,783790.0,Uncharacterized Secreted Protein
1340,cgd5_1500,289300.0,22591000.0,334450.0,3485700.0,0.0,3303100.0,Uncharacterized protein
595,cgd5_1580,189290000.0,823920000.0,68618000.0,355120000.0,219870000.0,638690000.0,Ribosomal protein L3
684,cgd5_1590,60054.0,372140.0,86326.0,0.0,0.0,1277900.0,Uncharacterized protein
1363,cgd5_1600,33898.0,1848500.0,0.0,34338.0,0.0,212050.0,Initiation factor 2B-related
1215,cgd5_1640,43786000.0,484700000.0,24738000.0,55805000.0,81271000.0,74812000.0,MORN repeat containing protein
1352,cgd5_1650,8309300.0,460080000.0,31330000.0,43600000.0,65357000.0,35539000.0,DJ-1/PfpI
275,cgd5_1670,4037900.0,58002000.0,5022500.0,71216000.0,11732000.0,29160000.0,Uncharacterized protein
1022,cgd5_170,4859.5,1315800.0,0.0,0.0,0.0,57633.0,Uncharacterized protein
559,cgd5_1710,9789900.0,154330000.0,7761200.0,8196000.0,9766700.0,19989000.0,CTP synthase
1655,cgd5_1760,771230.0,79729000.0,7470000.0,13818000.0,32275000.0,840760.0,H/ACA ribonucleoprotein complex subunit
816,cgd5_1780,2705000.0,43551000.0,748870.0,787820.0,1278600.0,11332000.0,Fibronectin-binding protein A N-terminus domain containing protein
1139,cgd5_180,8226300.0,362490000.0,15312000.0,43806000.0,97794000.0,24775000.0,Rdx type Selenoprotein
1263,cgd5_1820,1712400.0,319430000.0,23961000.0,16614000.0,15291000.0,30247000.0,Proteasome alpha-subunit
490,cgd5_1880,7209000.0,153090000.0,5804400.0,4803600.0,7738600.0,16912000.0,T-complex protein 1 subunit delta
751,cgd5_1960,310710000.0,3572700000.0,245110000.0,362160000.0,338230000.0,627350000.0,Enolase
1620,cgd5_1970,172340.0,14173000.0,2736900.0,1853000.0,3921900.0,194020.0,PH domain containing protein
1217,cgd5_2020,2750400.0,115010000.0,3564800.0,5496700.0,101190000.0,6481900.0,"Cysteine-rich secretory protein, allergen V5/Tpx-1-related"
597,cgd5_2030,0.0,36836000.0,2721200.0,2508200.0,0.0,181420.0,Galactose-binding domain-like containing protein
175,cgd5_2040,0.0,1896600.0,130040.0,0.0,0.0,0.0,Glycosyl transferase family 2
775,cgd5_2060,26977.0,25050000.0,314290.0,70258.0,0.0,1647900.0,Uncharacterized protein
685,cgd5_2070,4643700.0,69756000.0,1035400.0,1863500.0,2837200.0,8926800.0,SPAC694.02. SKI family SFII helicase
871,cgd5_20,1607600.0,68084000.0,1824900.0,2743800.0,3660100.0,7569100.0,Uncharacterized Secreted Protein
1569,cgd5_210,0.0,3165400.0,0.0,0.0,0.0,957160.0,Uncharacterized protein
421,cgd5_2150,0.0,12701000.0,0.0,0.0,0.0,0.0,ZIP Zinc transporter
814,cgd5_2180,76524.0,27060000.0,1294700.0,636850.0,405060.0,1906900.0,Uncharacterized protein
864,cgd5_2190,3799100.0,102100000.0,2753300.0,4057900.0,5894700.0,14597000.0,DNA/RNA non-specific endonuclease
1566,cgd5_220,0.0,3903000.0,0.0,0.0,0.0,646990.0,Uncharacterized protein
1260,cgd5_2210,264230000.0,1046100000.0,74880000.0,397680000.0,453050000.0,189700000.0,40S ribosomal protein S13
996,cgd5_2220,0.0,19466000.0,2666600.0,946920.0,0.0,0.0,Small nuclear ribonucleoprotein D1/ SM domain containing protein
1166,cgd5_2230,8999000.0,188150000.0,11640000.0,14417000.0,22123000.0,65275000.0,Transmembrane Thioredoxin domain containting protein
1564,cgd5_2240,0.0,4597700.0,0.0,0.0,0.0,985570.0,Glycosyl transferase family 4
1299,cgd5_2250,361740.0,8262600.0,116420.0,0.0,276720.0,2959700.0,Uncharacterized protein
470,cgd5_2260,2961800.0,17324000.0,851740.0,6567400.0,4691000.0,11185000.0,Uncharacterized protein
1235,cgd5_2300,644720.0,42216000.0,3390300.0,12290000.0,11465000.0,2700900.0,DAD/Ost2
1612,cgd5_230,126760.0,3795200.0,492600.0,1975800.0,0.0,1972700.0,Uncharacterized protein
798,cgd5_2310,0.0,14468000.0,111190.0,131050.0,0.0,6053000.0,Sin3 like paired amphipathic helix containing protein
475,cgd5_2330,3228200.0,46951000.0,3119300.0,2380800.0,1844300.0,9020100.0,Actin
408,cgd5_2350,0.0,392330.0,0.0,0.0,0.0,0.0,"Peptidase C19, ubiquitin carboxyl-terminal hydrolase"
984,cgd5_2360,0.0,6675700.0,165400.0,174220.0,0.0,0.0,PDZ domain containing protein
182,cgd5_2380,0.0,727610.0,127730.0,0.0,0.0,0.0,Uncharacterized Protein
504,cgd5_2430,780910.0,18098000.0,1211700.0,1639700.0,1016100.0,0.0,Prefoldin alpha-like protein
709,cgd5_2460,0.0,6185500.0,118890.0,0.0,0.0,920840.0,RRM domain containing protein
1372,cgd5_2490,35007.0,3289300.0,0.0,141780.0,0.0,1060500.0,Uncharacterized protein
367,cgd5_250,0.0,563190.0,0.0,0.0,0.0,0.0,Serine/threonine protein kinase
292,cgd5_2510,770790.0,20617000.0,1062400.0,528340.0,647550.0,2668500.0,Serine/threonine-protein kinase
1130,cgd7_2280,94166000.0,1090200000.0,85118000.0,107800000.0,229450000.0,436060000.0,Ribosomal protein L40e
1345,cgd5_2570,0.0,4560300.0,106650.0,0.0,0.0,4907000.0,Uncharacterized protein
145,cgd5_2580,0.0,4493400.0,0.0,271990.0,4355900.0,0.0,Uncharacterized protein with C2H2-type Zinc finger
496,cgd5_2600,5180800.0,285270000.0,12167000.0,6111300.0,14980000.0,21350000.0,leucine aminopeptidase
324,cgd5_2620,0.0,650950.0,0.0,0.0,0.0,0.0,Pumilio RNA-binding repeat containing protein
1258,cgd5_2670,3519800.0,165140000.0,5081300.0,9842100.0,9828500.0,27758000.0,Alcohol dehydrogenase
1208,cgd5_2710,0.0,15959000.0,406490.0,598400.0,401210.0,0.0,Uncharacterized protein
835,cgd5_2720,1680300.0,47600000.0,425140.0,483810.0,1211500.0,7220700.0,Uncharacterized Secreted Protein
178,cgd5_2730,0.0,14551000.0,103160.0,0.0,0.0,0.0,Uncharacterized protein
302,cgd5_2740,1981200.0,148520000.0,1215000.0,1237900.0,1727300.0,5769000.0,Uncharacterized Secreted Protein (WYLE gene family)
361,cgd5_2750,0.0,2471300.0,0.0,0.0,0.0,0.0,WH2 domain containing protein
1371,cgd5_2760,1577400.0,97961000.0,4637700.0,10759000.0,8290400.0,7955500.0,Uncharacterized protein
1348,cgd5_2780,14100000.0,472830000.0,110880000.0,89118000.0,131190000.0,108810000.0,Plectin/S10 domain containing protein
1326,cgd5_2800,33251000.0,1810500000.0,122970000.0,151910000.0,327850000.0,194300000.0,Actin depolymerizing factor
974,cgd5_2860,78155.0,3580300.0,0.0,0.0,0.0,26811.0,Uncharacterized protein
357,cgd5_2880,0.0,2755600.0,0.0,0.0,0.0,0.0,C1p1p GTpase. Pre-mRNA cleavaage complex protein
1389,cgd5_2900,47495.0,23022000.0,1330500.0,687520.0,66325.0,7055500.0,Protein phosphatase C2 (PP2c) domain containing protein
364,cgd5_2910,0.0,631010.0,0.0,0.0,0.0,0.0,Alpha amylase
941,cgd5_2963,30307.0,4741600.0,0.0,0.0,0.0,144900.0,U5snrp Brr2 SFII RNA helicase (sec63 and the second part of the RNA)
1426,cgd5_2990,0.0,3386700.0,0.0,0.0,0.0,249340.0,Uncharacterized protein with Armadillo-like helical
1556,cgd5_3010,0.0,3953600.0,0.0,0.0,0.0,1642600.0,Plus-3 domain containing protein
1177,cgd5_3040,90782000.0,1180700000.0,73433000.0,269240000.0,262220000.0,175920000.0,40S ribosomal protein S7
36,cgd5_3073,390550.0,25302000.0,761430.0,18028000.0,99874000.0,18742000.0,Carboxylic ester hydrolase
1011,cgd5_310,418320.0,4802600.0,0.0,0.0,0.0,248020.0,PolyPPase VTC4 like
1261,cgd5_3130,242540.0,1723700.0,21206.0,0.0,0.0,953780.0,EF-hand domain containing protein
1066,cgd5_3160,599470000.0,8990000000.0,579580000.0,721820000.0,1091900000.0,1728200000.0,Actin
1571,cgd5_3170,74629000.0,1686600000.0,232380000.0,182080000.0,1816700000.0,223360000.0,Histone H2B
809,cgd5_3200,2025000.0,64668000.0,1268900.0,1420100.0,2335400.0,10507000.0,AMP-dependent synthetase/ligase
679,cgd5_320,48584.0,49534000.0,207940.0,189360.0,0.0,608500.0,Phospholipase/carboxylesterase/thioesterase
872,cgd5_3210,422770.0,17315000.0,137060.0,155590.0,595990.0,1891900.0,Uncharacterized protein
581,cgd5_3220,2490400.0,175980000.0,8928300.0,6782600.0,3944500.0,18044000.0,Proteasome subunit beta7 NTN hydrolase fold containing protein
127,cgd5_3230,6854700.0,321230000.0,36265000.0,12877000.0,10539000.0,1921200.0,Manganese/iron superoxide dismutase
80,cgd5_3243,0.0,0.0,0.0,1252100.0,6436800.0,1944900.0,Uncharacterized protein
96,cgd5_3260,967430.0,16263000.0,0.0,5450800.0,56041000.0,7416600.0,"Glycosyl transferase, family 8"
1557,cgd5_3300,0.0,235560.0,0.0,0.0,0.0,323430.0,"Zinc finger, RING/FYVE/PHD-type domain containg protein"
344,cgd5_330,0.0,1856100.0,0.0,0.0,0.0,0.0,Uncharacterized protein
1266,cgd5_3340,5739600.0,103210000.0,5591900.0,19044000.0,4244000.0,39838000.0,vacuolar ATP synthase subunit d
777,cgd5_3360,1837800.0,345200000.0,15739000.0,9680400.0,22326000.0,9453600.0,Adenylate kinase
1559,cgd5_3370,0.0,1114500.0,0.0,0.0,0.0,208240.0,Uncharacterized protein
85,cgd5_3420,160280.0,3630800.0,55022.0,1110200.0,11583000.0,1966800.0,TSP1/LNR (Lin-12/Notch) repeat containing protein
1561,cgd5_3430,0.0,2310800.0,0.0,0.0,0.0,264940.0,DNAJ comain containing protein
1145,cgd5_3450,896600.0,170160000.0,12261000.0,54619000.0,8742100.0,25194000.0,Nascent polypeptide-associated complex subunit alpha
244,cgd5_3460,1690800.0,50125000.0,1976700.0,520770.0,228920.0,14494000.0,5-Nucleotidase/apyrase
892,cgd5_3490,0.0,19539000.0,2956800.0,784470.0,203380.0,0.0,Biotin-protein ligase N-terminal domain containing protein
241,cgd5_3500,0.0,49727000.0,301620.0,4251700.0,3265000.0,14842000.0,Major facilitator superfamily domain containing protein
1657,cgd5_3560,103030.0,4564500.0,11556.0,0.0,0.0,2212600.0,SAM-dependent methyltransferase RsmB/NOP2-type
1287,cgd5_3650,43056000.0,508870000.0,41971000.0,47574000.0,198510000.0,124620000.0,PH domain-like protein
1038,cgd5_3680,0.0,2163000.0,0.0,91329.0,0.0,173380.0,WD40-repeat-containing protein
281,cgd5_3690,1019900.0,24995000.0,734470.0,4965800.0,3738000.0,16723000.0,TRAM/LAG1/CLN8 homology domain containing protein
87,cgd5_3700,778570.0,28904000.0,682690.0,14603.0,0.0,2535800.0,Sec1-like protein
1141,cgd5_3720,63644000.0,1551800000.0,102060000.0,309200000.0,797100000.0,139520000.0,30S ribosomal protein S17e [rps17e].
821,cgd5_3730,121940.0,12125000.0,135930.0,0.0,0.0,2828800.0,Ankyrin repeat-containing protein
806,cgd5_3740,2859400.0,230570000.0,38334000.0,69528000.0,47581000.0,54640000.0,50S ribosomal protein L7e/L30e/S12e/Gadd45
320,cgd5_3790,0.0,986310.0,0.0,0.0,0.0,0.0,Snf7 family
455,cgd5_3820,277470.0,3273300.0,0.0,393420.0,0.0,0.0,"Vacuole membrane protein, VMP1 like integral membrane protein"
144,cgd5_3823,944790.0,74592000.0,2918400.0,14248000.0,20172000.0,35851000.0,Chromatin target of PRMT1 protein-like protein
363,cgd5_3840,0.0,2355200.0,0.0,0.0,0.0,0.0,BSD domain containing protein
146,cgd5_3850,2065700.0,34965000.0,848770.0,296920.0,208840.0,4529900.0,Adapter-protein complex 1 gamma subunit
1318,cgd5_3890,0.0,10089000.0,648450.0,135670.0,0.0,5987800.0,mRNA-decapping enzyme subunit 1
624,cgd5_390,4598400.0,76192000.0,2140000.0,1345200.0,4181900.0,14618000.0,Winged helix-turn-helix DNA-binding domain containing protein
851,cgd5_3920,11493000.0,302020000.0,40249000.0,65614000.0,8423200.0,70952000.0,Calmodulin-like protein
769,cgd5_3950,7264100.0,168060000.0,8393400.0,13510000.0,10980000.0,22349000.0,Ran-binding protein
1144,cgd5_3960,190800.0,37247000.0,203820.0,145800.0,0.0,3897300.0,Secreted Alpha/Beta hydrolase
31,cgd5_3980,0.0,411980.0,21105.0,1065500.0,5089700.0,888820.0,Uncharacterized protein
1562,cgd5_4080,0.0,1132000.0,0.0,0.0,0.0,1886700.0,Articulin family protein
1045,Cgd5_40,0.0,6232200.0,0.0,40969.0,0.0,752910.0,Uncharacterized Secreted Protein
1112,cgd5_4110,177260.0,56424000.0,10131000.0,11653000.0,6330900.0,11647000.0,EF-hand domain containing protein
312,cgd5_4140,1055900.0,25393000.0,2940400.0,0.0,4372600.0,1888500.0,Uncharacterized protein
1129,cgd5_4170,0.0,9067800.0,272170.0,78700.0,0.0,321680.0,PP2C like protein phosphatase
539,cgd5_4210,1277500.0,87368000.0,5241600.0,8145300.0,6096000.0,233410.0,Proteasome subunit beta type
32,cgd5_4230,0.0,391800.0,0.0,301990.0,7772900.0,615610.0,EGF-like domain containing protein
338,cgd5_4300,0.0,211530.0,0.0,0.0,0.0,0.0,Uncharacterized protein
1025,cgd5_4350,37453.0,2866100.0,0.0,0.0,0.0,261280.0,Uncharacterized protein
822,cgd5_4370,7363800.0,269080000.0,24913000.0,24660000.0,24776000.0,151750000.0,Peptidase S9 prolyl oligopeptidase
521,cgd5_4400,10613000.0,184490000.0,8332800.0,8640000.0,11909000.0,18770000.0,Arginine-tRNA ligase
1364,cgd5_440,50190000.0,1912400000.0,155190000.0,320220000.0,317920000.0,96022000.0,Adenylate cyclase-associated CAP
801,cgd5_4430,174740.0,8120100.0,38364.0,22893.0,106810.0,1065800.0,WD40-repeat-containing protein
1316,cgd5_4440,52948.0,11099000.0,357430.0,1403800.0,0.0,317370.0,Thymidine kinase
147,cgd5_4470,0.0,1816500.0,281020.0,0.0,0.0,220760.0,Thrombospondin type-1 (TSP1) repeat/EGF-like domain containing protein
1024,cgd5_4480,14760.0,1631900.0,0.0,0.0,0.0,124910.0,Vacuolar protein sorting-associated protein 13/Autophagy-related proteinl
1009,cgd5_4490,3838.3,2296800.0,0.0,0.0,0.0,69211.0,Uncharacterized protein with WD40 repreat
349,cgd5_4500,0.0,1224700.0,0.0,0.0,0.0,0.0,Vacuolar protein sorting-associated protein 13
979,cgd5_4520,47450.0,5017400.0,0.0,0.0,0.0,2135000.0,GMP synthase
81,cgd5_4530,0.0,0.0,0.0,1109700.0,50810000.0,150000.0,Uncharacterized protein
766,cgd5_4540,12083000.0,199940000.0,10205000.0,19086000.0,15909000.0,25884000.0,Aspartate--ammonia ligase
670,cgd5_4560,39197000.0,452870000.0,15389000.0,39734000.0,35124000.0,40727000.0,Tryptophan synthase beta chain
1307,cgd5_4570,0.0,7223300.0,99294.0,0.0,147140.0,1564600.0,Uncharacterized protein
224,cgd5_480,703370.0,32627000.0,697950.0,1323400.0,0.0,0.0,26S proteasome complex ubiquitin receptor subunit Rpn13
1563,cgd5_510,0.0,2603700.0,0.0,0.0,0.0,78899.0,Symplekin/Pta1
686,cgd5_530,1100400.0,83730000.0,3032800.0,4165800.0,2596700.0,5338900.0,ATPase V1 complex subunit D
1175,Cgd5_540,1884000.0,24936000.0,57040.0,0.0,33338000.0,0.0,Uncharacterized protein
999,cgd5_60,0.0,4470000.0,149340.0,1063300.0,0.0,0.0,Centrin like protein with 4x EF hands
836,cgd5_610,2867300.0,73730000.0,1474700.0,1817900.0,3264100.0,12276000.0,Methionyl/Valyl/Leucyl/Isoleucyl-tRNA synthetase
1347,cgd5_630,0.0,11645000.0,598920.0,625580.0,0.0,4791600.0,Bromodomain/Ankyrin repeat containing domain
1565,cgd5_640,0.0,781970.0,0.0,0.0,0.0,377370.0,Inner membrane complex protein
356,cgd5_660,0.0,7012600.0,0.0,0.0,0.0,0.0,Thioredoxin domain containing protein
148,cgd5_670,2428900.0,31770000.0,1258600.0,930940.0,734400.0,2420500.0,RuvB-like helicase
199,cgd5_680,2323800.0,57106000.0,3125700.0,3715900.0,0.0,2027200.0,WD40-repeat-containing protein
464,cgd5_690,2970900.0,17194000.0,616750.0,3236000.0,10039000.0,14866000.0,Glycosyl transferase family 2
927,cgd5_700,235900.0,50855000.0,4547100.0,1436300.0,643500.0,14062000.0,RNA recognition motif domain containing protein
772,cgd5_70,27672000.0,173030000.0,5323200.0,6932500.0,17168000.0,35550000.0,Phosphoenolpyruvate carboxylase
1607,cgd5_730,63322.0,2214500.0,2612.1,0.0,0.0,178730.0,DNA-directed RNA polymerase subunit
623,cgd5_750,22665000.0,239920000.0,11500000.0,25726000.0,8299700.0,44001000.0,Malic oxidoreductase
75,cgd5_790,0.0,0.0,0.0,118630.0,5595300.0,109920.0,Glycosyltransferase family 92
763,cgd5_820,3486900.0,111780000.0,4856300.0,2911500.0,8803900.0,18335000.0,Serine/threonine-protein kinase with EF hand
133,cgd5_830,0.0,945730.0,0.0,0.0,1211400.0,44218.0,Signal Peptide Uncharacterized transmembrane Protein
1062,cgd5_840,0.0,20796000.0,808440.0,589910.0,0.0,739570.0,PP2C like phosphatase
264,cgd5_880,0.0,965460.0,15426.0,0.0,0.0,34925.0,TsaA-like domain containing protein
1567,cgd5_890,0.0,827100.0,0.0,0.0,0.0,283590.0,Conserved oligomeric Golgi complex subunit 5
1581,cgd5_900,205210.0,11497000.0,19575.0,0.0,0.0,1218600.0,Flagellum site-determining protein YlxH/ Fe-S cluster assembling factor NBP35
120,cgd5_90,0.0,3119700.0,102970.0,0.0,0.0,49825.0,Uncharacterized protein
322,cgd5_920,0.0,143560.0,0.0,0.0,0.0,0.0,Pre-mRNA-processing factor 6/Prp1/STA1
993,cgd5_930,0.0,5184500.0,552290.0,1419400.0,0.0,0.0,Prefoldin subunit 3
918,cgd5_940,361260.0,251300000.0,49286000.0,21821000.0,91350000.0,34835000.0,Histone H2A
323,cgd5_950,0.0,958470.0,0.0,0.0,0.0,0.0,Csn12p/Rpn3p family protein component of the COP9 signalsome
682,cgd5_970,233800000.0,509300000.0,79089000.0,374430000.0,238130000.0,463430000.0,60S ribosomal protein L13A
476,cgd6_1000,0.0,15587000.0,838400.0,2259500.0,3168600.0,3371200.0,Uncharacterized protein
1568,cgd6_100,0.0,3401800.0,0.0,0.0,0.0,364720.0,Uncharacterized protein with Leucine-rich repeat
498,cgd6_1020,2722600.0,48767000.0,2864300.0,5520400.0,2334400.0,3196700.0,Translation initiation factor if-4E
687,cgd6_1030,1042000.0,123830000.0,4231900.0,9190700.0,9793700.0,23015000.0,Uncharacterized protein
1319,cgd6_1070,0.0,13805000.0,50198.0,0.0,0.0,2814600.0,Uncharacterized protein
1328,cgd6_1080,141900000.0,3393900000.0,491570000.0,440600000.0,988420000.0,247360000.0,Glycoprotein GP40
1223,cgd6_1083,0.0,163060000.0,58237000.0,0.0,97281000.0,25834000.0,Uncharacterized protein
1084,cgd6_10,4582400.0,419200000.0,32545000.0,28095000.0,61425000.0,78442000.0,Uncharacterized protein
641,cgd6_110,3368300.0,93090000.0,7552200.0,17892000.0,10229000.0,46891000.0,Malectin
325,cgd6_1110,0.0,2834400.0,0.0,0.0,0.0,0.0,Uncharacterized Secreted Protein
84,cgd6_1150,312560.0,14564000.0,276990.0,0.0,0.0,271900.0,Uncharacterized protein
799,cgd6_1170,866380.0,23518000.0,1266600.0,1844900.0,622450.0,5732400.0,Uncharacterized protein
791,cgd6_1180,66782.0,3156200.0,0.0,0.0,20829.0,351830.0,Uncharacterized Secreted Protein
327,cgd6_1200,0.0,5041800.0,0.0,0.0,0.0,0.0,Diphthine synthase
879,cgd6_120,98447000.0,5543100000.0,245880000.0,209370000.0,675090000.0,343880000.0,"Disulfide-isomerase, signal peptide plus ER retention motif"
1251,cgd6_1270,2274900.0,59091000.0,1766600.0,1842100.0,6944500.0,16295000.0,Phospholipid/glycerol acyltransferase
328,cgd6_130,0.0,571150.0,0.0,0.0,0.0,0.0,Cation/H+ exchanger (CPA1)
861,cgd6_1340,280960.0,9848700.0,17032.0,0.0,130210.0,375660.0,Calycin/START domain containing protein
1163,cgd6_1380,0.0,4284900.0,35436.0,0.0,0.0,491280.0,Histone deacetylase
746,cgd6_1390,109930000.0,814030000.0,99838000.0,406740000.0,181340000.0,354220000.0,Ribosomal protein S23
1365,cgd6_140,537390.0,25558000.0,161070.0,380210.0,1069000.0,7976200.0,Cation/H+ exchanger (CPA1)
1331,cgd6_1430,428900.0,101050000.0,3377300.0,2183500.0,1479600.0,22643000.0,Transcription factor E2F/DP
18,cgd6_1450,4607400.0,172750000.0,2585100.0,132330000.0,1075600000.0,240590000.0,Polysaccharide pyruvyl transferase with Fringe-like domain
332,cgd6_1480,0.0,999180.0,0.0,0.0,0.0,0.0,Uncharacterized protein
874,cgd6_1490,82132.0,26865000.0,898620.0,888620.0,5889200.0,1530700.0,Calcium load-activated calcium channel
528,cgd6_1500,86315000.0,1913300000.0,115680000.0,553300000.0,351860000.0,612130000.0,Cytochrome Oxidase subunit III
1296,cgd6_1510,1167400.0,24347000.0,1801800.0,1080400.0,2317500.0,15866000.0,Uncharacterized protein
501,cgd6_1570,0.0,6239200.0,149170.0,51384.0,860510.0,700410.0,Apyrase
1320,cgd6_1590,140170.0,27903000.0,727150.0,453330.0,540640.0,13177000.0,Ataxin-2 C-terminal/MIF4G domain containing protein
1203,cgd6_1630,21466000.0,725450000.0,37981000.0,82339000.0,58730000.0,86446000.0,CS domain containing protein
1271,cgd6_1650,613980.0,36262000.0,2232500.0,5815400.0,4778700.0,3277100.0,Signal recognition particle receptor beta subunit
207,cgd6_1660,88831.0,55573000.0,280070.0,2098900.0,14214000.0,2234200.0,Uncharacterized protein with Thrombospondin type-1 (TSP1) repeat
427,cgd6_1670,0.0,0.0,0.0,0.0,0.0,1550800.0,GTP1/OBG GTP-binding protein
404,cgd6_1690,0.0,998680.0,0.0,0.0,0.0,0.0,Uncharacterized protein
855,cgd6_1740,0.0,2011000.0,1656.5,0.0,0.0,933660.0,FAT/phospatidylinositol 3-4 kinase/Transcription-associated protein 1
222,cgd6_1750,0.0,1234800.0,92291.0,0.0,0.0,126830.0,Rab geranylgeranyl transferase beta / prenyltransferase alpha/alpha toroid fold containing protein
761,cgd6_1770,190000.0,19630000.0,683430.0,385340.0,0.0,4275400.0,Arsenite-resistance protein 2
1158,cgd6_180,0.0,2391500.0,45661.0,0.0,0.0,628650.0,Transcription factor IIA beta-barrel
1643,cgd6_1870,148330.0,30171000.0,2042200.0,4631400.0,5310700.0,522480.0,Signal recognition particle SRP19 subunit
831,cgd6_190,17908000.0,81946000.0,3179300.0,7849100.0,93023000.0,57651000.0,Pleckstrin homology domain containing protein
1092,cgd6_1910,0.0,31721000.0,2893000.0,1246700.0,18825000.0,0.0,Proteinase inhibitor I42 chagasin
1388,cgd6_1950,0.0,5386900.0,32125.0,0.0,0.0,897550.0,Ribonucleotide reductase
1555,cgd6_1960,0.0,6812000.0,0.0,0.0,0.0,68510.0,Glycosyltransferase 2-like
1269,cgd6_1980,117960.0,50977000.0,2059700.0,1853800.0,13467000.0,0.0,Uncharacterized protein
79,cgd6_1990,0.0,0.0,0.0,143860.0,11132000.0,573670.0,Uncharacterized protein
1558,cgd6_2000,0.0,415580.0,0.0,0.0,0.0,260230.0,Uncharacterized protein
9,cgd6_200,2257300.0,1467900000.0,82268000.0,8656600000.0,15275000000.0,2285100000.0,Oocyst wall protein 8
1199,cgd6_2040,961730.0,37463000.0,909950.0,822030.0,2685300.0,17929000.0,Oligosaccharyl transferase STT3 protein
482,cgd6_2060,169460.0,6936900.0,63667.0,10425.0,10420.0,2407200.0,"Cdc39p protein-like C-terminal Not1, CCR4-Not complex component Not1"
